id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH_1,COO_1,MAH_2
419.0,1.0,44.0,4.0,1.0,4.0,1.0,1.0,100.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,5.0,4.0,5.0,7.0,7.0,3.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,5.0,4.0,2.0,22.0,24.0,29.0,11.0,28.0,19.0,37.0,6.0,61.0,2.0,4.0,3.0,1.0413926851582251,0.4115635761952171,0.002390040269132612,3.7837913306398545
313.0,2.0,46.0,7.0,1.0,4.0,8.0,2.0,0.0,4.0,2.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,1.0,4.0,1.0,5.0,5.0,1.0,4.0,1.0,2.0,5.0,5.0,1.0,5.0,2.0,4.0,5.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,28.0,27.0,47.0,15.0,12.0,24.0,29.0,5.0,77.0,3.0,4.0,3.0,1.1760912590556813,2.3733175612589705,0.001719543708845634,3.730300499641793
538.0,2.0,28.0,3.0,2.0,3.0,7.0,2.0,0.0,5.0,2.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,1.0,5.0,4.0,2.0,4.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,28.0,28.0,43.0,12.0,35.0,16.0,37.0,4.0,86.0,1.0,2.0,2.0,1.0791812460476249,4.783757794024548,0.0014411341501883769,3.7023800064765533
295.0,2.0,37.0,4.0,2.0,6.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,5.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,26.0,23.0,38.0,22.0,30.0,20.0,34.0,4.0,66.0,2.0,3.0,5.0,1.3424226808222062,0.20942181601540885,0.0013093331969360228,3.6976356210437564
120.0,2.0,74.0,8.0,2.0,5.0,6.0,2.0,0.0,5.0,3.0,4.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,5.0,4.0,1.0,1.0,7.0,7.0,7.0,6.0,7.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,5.0,5.0,4.0,5.0,1.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,26.0,23.0,43.0,10.0,34.0,16.0,40.0,7.0,82.0,3.0,5.0,4.0,1.0,3.7029970472807046,0.007945350782214812,3.6579963198930314
368.0,2.0,82.0,8.0,2.0,4.0,6.0,2.0,0.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,6.0,5.0,6.0,6.0,6.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,5.0,27.0,23.0,25.0,12.0,29.0,24.0,35.0,7.0,71.0,3.0,5.0,3.0,1.0791812460476249,0.7758808769647246,1.3868108137675484E-6,3.6519943481211667
161.0,1.0,43.0,1.0,2.0,4.0,1.0,2.0,0.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,4.0,5.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,21.0,25.0,36.0,12.0,16.0,29.0,34.0,7.0,60.0,2.0,4.0,3.0,1.0791812460476249,0.976323158284673,0.0014993444605918625,3.6229245021973093
456.0,2.0,24.0,1.0,2.0,5.0,1.0,2.0,0.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,1.0,5.0,3.0,2.0,4.0,1.0,5.0,3.0,2.0,4.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,21.0,23.0,43.0,26.0,23.0,27.0,30.0,4.0,64.0,1.0,1.0,4.0,1.414973347970818,0.11654664224468703,1.2896888142121512E-4,3.5984762758912314
40.0,1.0,36.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,5.0,4.0,4.0,6.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,3.0,3.0,1.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,3.0,20.0,17.0,26.0,22.0,22.0,36.0,32.0,4.0,51.0,2.0,3.0,2.0,1.3424226808222062,1.4837601180715676,0.002286600947813627,3.583696283417284
60.0,1.0,45.0,4.0,1.0,6.0,1.0,2.0,0.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,27.0,28.0,44.0,14.0,22.0,17.0,37.0,5.0,88.0,3.0,4.0,5.0,1.146128035678238,5.416827774684325,2.9870277400716595E-4,3.5803992734838532
290.0,1.0,50.0,4.0,1.0,4.0,8.0,1.0,200.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,19.0,25.0,36.0,11.0,14.0,28.0,40.0,6.0,72.0,3.0,5.0,3.0,1.0413926851582251,1.0421687407280484,0.002476401869746889,3.55889857413033
367.0,1.0,27.0,1.0,2.0,5.0,1.0,1.0,20.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,4.0,1.0,2.0,16.0,19.0,24.0,16.0,7.0,31.0,33.0,5.0,45.0,1.0,2.0,4.0,1.2041199826559248,1.7001819185391416,4.551053923418134E-6,3.5528951503860715
467.0,1.0,21.0,1.0,2.0,3.0,9.0,2.0,0.0,4.0,1.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,5.0,5.0,1.0,5.0,2.0,2.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,6.0,7.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0,5.0,5.0,26.0,27.0,47.0,13.0,25.0,21.0,37.0,7.0,72.0,1.0,1.0,2.0,1.1139433523068367,1.834338905863295,2.5856935574779857E-5,3.5429651790991947
32.0,1.0,31.0,3.0,2.0,6.0,9.0,2.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,16.0,15.0,23.0,29.0,16.0,31.0,32.0,3.0,42.0,2.0,2.0,5.0,1.462397997898956,3.5134466030347586,0.002057220024958845,3.532235023182116
217.0,2.0,49.0,4.0,1.0,4.0,4.0,1.0,150.0,5.0,1.0,5.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,5.0,6.0,6.0,6.0,5.0,3.0,3.0,2.0,5.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,1.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,30.0,27.0,28.0,12.0,28.0,20.0,40.0,7.0,80.0,3.0,4.0,3.0,1.0791812460476249,2.925919241254669,5.087243538605825E-7,3.530401408178449
58.0,1.0,49.0,4.0,1.0,2.0,"","","",3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,1.0,4.0,1.0,5.0,5.0,2.0,3.0,5.0,3.0,2.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,4.0,17.0,16.0,43.0,25.0,23.0,25.0,24.0,5.0,52.0,3.0,4.0,1.0,1.3979400086720377,2.1100193102936418,0.006344235698794156,3.52549306721447
497.0,2.0,48.0,4.0,2.0,3.0,8.0,2.0,"",2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,5.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,2.0,20.0,23.0,28.0,26.0,19.0,25.0,35.0,1.0,45.0,3.0,4.0,2.0,1.414973347970818,3.0449233337794577,0.002417257532403987,3.453266997670395
453.0,2.0,20.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,4.0,6.0,4.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,5.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,5.0,24.0,20.0,38.0,28.0,18.0,34.0,31.0,1.0,67.0,1.0,1.0,2.0,1.4471580313422192,0.996480855678994,0.0045915939797123145,3.438485720211384
485.0,1.0,25.0,7.0,2.0,5.0,1.0,1.0,20.0,4.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,5.0,1.0,5.0,4.0,2.0,1.0,5.0,5.0,6.0,6.0,6.0,2.0,3.0,2.0,4.0,5.0,1.0,5.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,5.0,3.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,23.0,27.0,39.0,12.0,28.0,16.0,40.0,3.0,76.0,1.0,2.0,4.0,1.0791812460476249,2.2273194157201197,0.003180958775709934,3.426077261163563
303.0,2.0,58.0,5.0,2.0,2.0,7.0,2.0,0.0,5.0,1.0,5.0,2.0,5.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,4.0,5.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,6.0,6.0,6.0,6.0,3.0,2.0,2.0,3.0,5.0,5.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,29.0,23.0,46.0,11.0,27.0,20.0,40.0,5.0,70.0,3.0,5.0,1.0,1.0413926851582251,0.624386650315146,0.0013037416069965361,3.4192066496407625
216.0,1.0,31.0,4.0,1.0,4.0,1.0,2.0,"",4.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,5.0,4.0,1.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,5.0,5.0,2.0,1.0,5.0,6.0,6.0,7.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,5.0,3.0,2.0,5.0,5.0,5.0,1.0,5.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,1.0,29.0,28.0,45.0,15.0,27.0,26.0,40.0,7.0,70.0,2.0,2.0,3.0,1.1760912590556813,2.46977178984585,0.0035110602903406264,3.4047960739495924
188.0,2.0,29.0,1.0,2.0,2.0,8.0,2.0,0.0,3.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,5.0,4.0,1.0,5.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,4.0,7.0,2.0,2.0,3.0,5.0,5.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,28.0,28.0,45.0,10.0,26.0,21.0,40.0,8.0,70.0,1.0,2.0,1.0,1.0,2.46977178984585,5.107923361854142E-6,3.3902809782885757
162.0,1.0,22.0,1.0,2.0,5.0,7.0,2.0,2.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,5.0,3.0,2.0,4.0,1.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,1.0,3.0,1.0,5.0,5.0,2.0,2.0,2.0,6.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,20.0,22.0,44.0,22.0,16.0,29.0,34.0,4.0,54.0,1.0,1.0,4.0,1.3424226808222062,0.4711111827554245,1.0047330576680993E-4,3.353644562746043
67.0,2.0,20.0,3.0,2.0,4.0,8.0,1.0,100.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,6.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,5.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,4.0,15.0,20.0,26.0,30.0,14.0,37.0,24.0,5.0,42.0,1.0,1.0,3.0,1.4771212547196624,2.597670747197487,0.005470102044562048,3.3527138078662655
