id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH_1,COO_1,MAH_2
5,2,48,4,2,3,3,2,0,5,1,5,1,5,1,1,4,1,3,4,1,1,4,1,1,5,1,5,4,1,4,1,1,4,4,1,3,1,4,4,1,1,4,6,6,3,3,1,1,1,5,4,1,5,5,2,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,0,1,1,0,0,2,1,5,5,5,5,1,5,5,5,2,5,4,4,1,1,5,5,5,5,5,4,4,2,4,4,1,2,1,1,4,4,4,4,4,4,5,5,4,5,5,30,26,41,10,22,12,40,7, ,3,4,2,1, , ,6.582123996225697
291,2,30,1,2,4,1,1,25,3,3,3,3,4,3,3,3,2,1,3,3,2,4,3,2,4,2,4,5,2,5,3,2,5,4,2,3,2,4,5,4,4,4,5,4,4,3,3,3,4,3,3,4,3,2,4,4,3,4,2,3,2,3,2,3,3,3,1,1,1,1,1,0,0,1,0,0,2,5,1,2,3,2,3,2,3,2,4,2,2,2,4,3,2,2,3,3,3,2,3,4,2,3,3,3,3,4,3,3,3,2,2,4,1,3,2,2,3,19,20,43,26,20,35,29,6,40,2,2,3,1,3.2414985337251268,0.0023419969942979416,6.568947464936248
79,2,46,5,1,3,9,2,0,3,5,5,5,4,3,3,4,4,4,4,2,3,3,4,2,1,1,4,5,2,3,4,4,5,4,1,5,1,5,5,5,5,6,6,6,6,6,4,5,5,4,5,5,3,4,5,5,4,4,1,4,2,3,4,3,4,3,1,1,1,1,1,0,1,1,1,0,2,1,5,4,5,3,1,4,5,4,5,2,2,1,1,1,1,3,1,1,3,2,1,1,3,2,2,1,3,2,4,3,1,1,2,4,5,5,1,5,5,17,17,40,29,30,37,29,8,64,3,4,2,1,2.5670958702226843,0.009681940886159358,6.530500275923641
342,1,24,2,2,5,3,2,0,2,3,3,2,3,2,2,3,3,2,4,4,3,4,5,4,2,3,2,1,4,4,3,4,2,2,4,3,4,1,1,4,1,3,3,2,3,1,3,4,4,3,2,4,3,2,4,3,4,4,2,3,3,3,3,2,3,3,0,0,1,1,0,0,0,0,0,0,4,2,4,3,3,2,4,2,5,4,5,2,4,2,2,2,3,4,3,4,4,3,2,3,1,2,3,4,3,4,3,2,2,2,2,2,4,2,1,4,4,19,18,22,36,12,36,27,2,55,1,1,4,2,0.8997814897595389,0.0028932872894805606,6.504582807567508
219,1,63,4,2,5,4,2, ,2,1,4,1,5,1,2,3,1,2,3,1,1,5,1,1,3,1,4,4,1,3,1,1,1,3,1,1,1,3,3,1,1,2,6,5,5,2,3,1,1,5,4,2,5,5,2,1,4,4,1,4,1,4,2,4,1,1,1,1,1,0,0,0,1,1,1,1,1,1,5,5,4,3,1,3,5,5,1,3,5,2,1,1,4,5,5,5,5,3,4,3,4,4,1,2,1,1,4,4,3,4,4,5,5,5,5,5,5,26,24,30,10,20,15,39,7,79,3,5,4,1,2.4260838306144774,0.0075441826904992255,6.427907085484865
85,2,20,1,2,4,6,2,0,3,5,4,4,2,4,4,2,2,2,2,4,3,2,4,3,2,2,3,4,3,2,2,4,2,2,3,2,3,3,2,2,2,1,2,1,1,1,4,4,4,2,1,4,2,2,4,4,2,2,2,2,2,1,2,1,4,4,1,1,1,1,1,0,0,0,0,0,4,3,2,2,2,3,3,4,3,3,4,4,3,3,3,2,3,3,1,2,2,1,3,3,1,2,4,5,4,4,3,3,3,1,1,2,3,3,2,3,4,14,14,24,28,6,41,19,5,52,1,1,3,1,3.9474434441421242,0.01358443753617672,6.374581468997812
11,2,22,2,2,5,1,2,0,1,4,1,4,2,4,3,4,3,1,3,3,2,5,4,4,2,2,5,3,4,2,5,4,4,3,5,4,4,3,3,2,2,4,3,3,5,5,4,4,3,2,3,3,2,2,5,3,4,3,2,3,2,1,4,2,4,4,1,1,1,0,0,0,0,0,0,0,4,4,3,2,3,2,4,2,2,3,3,3,1,2,4,3,2,2,2,2,2,2,2,4,2,3,4,3,4,4,3,3,1,1,1,2,2,2,3,2,3,10,20,34,36,20,37,22,3,41,1,1,4,2,2.910034036846378,0.005605429577027091,6.3651740110474195
494,2,21,2,2,2,1,2, ,3,2,3,2,3,2,2,3,1,4,4,1,1,4,4,1,1,1,1,4,2,1,1,2,1,2,1,3,1,3,3,1,2,5,3,3,4,4,2,2,3,4,3,1,4,4,2,1,4,4,1,4,1,2,4,2,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,2,3,5,1,2,2,2,2,2,5,1,3,2,2,2,4,4,4,3,4,1,4,4,2,3,2,2,4,4,1,4,4,5,5,5,4,3,4,21,23,23,16,19,20,33,5,56,1,1,1,1,0.5090942363561112,0.0029832673504868296,6.363597908526859
127,2,37,4,1,4,8,2,2,4,2,4,1,5,1,1,4,1,4,4,1,1,5,1,1,4,1,5,4,1,5,1,3,3,5,1,5,1,4,5,1,1,6,6,6,6,5,2,1,2,5,5,1,5,5,2,1,4,4,1,4,4,3,1,3,4,1,0,1,1,0,1,0,1,1,0,1,1,3,5,4,5,3,1,4,4,4,1,3,4,3,2,2,3,4,4,5,5,4,4,1,4,4,1,1,1,1,4,1,4,1,4,5,3,5,5,4,4,27,25,45,12,29,13,32,6,72,2,3,3,1,1.0421687407280484,0.008336095758645629,6.356465598272344
359,2,39,4,1,5,5,2,0,2,4,1,5,2,4,4,2,4,4,2,3,3,2,4,1,1,1,3,5,2,1,3,4,1,1,1,1,1,1,3,1,1,4,3,5,3,1,4,3,3,2,2,3,3,2,4,3,3,3,2,2,2,2,3,1,3,2,0,1,1,1,1,1,1,0,0,0,4,4,2,1,2,2,3,3,3,4,2,3,4,4,2,2,3,3,2,1,2,1,1,1,2,2,4,4,3,4,3,3,2,2,3,2,2,3,4,4,4,10,11,19,19,16,35,24,6,53,2,3,4,1,8.17745786849291,0.000017271386835481156,6.313072856887499
459,1,32,3,1,4,1,2,0,3,1,3,2,4,1,1,3,2,1,4,1,2,3,1,1,3,1,3,3,1,4,1,2,3,4,1,3,1,3,4,1,1,5,5,5,5,3,1,1,1,4,4,1,4,4,1,1,4,4,1,4,1,3,1,4,1,1,1,1,1,0,0,0,0,1,0,0,4,4,4,2,3,1,4,2,3,3,2,1,2,1,5,5,1,2,5,4,5,4,3,4,4,3,2,2,2,2,4,4,4,4,4,2,2,2,4,1,1,24,25,33,11,23,14,39,4,37,2,2,3,1,8.538355035285962,0.09448698060573754,6.2493056315737885
301,1,54,4,2,5,9,2,0,4,1,4,2,5,4,1,4,1,1,4,1,1,4,1,1,2,1,4,4,1,4,1,1,3,3,1,4,1,5,4,2,1,6,6,7,7,7,1,1,2,5,4,1,5,5,2,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,0,1,1,1,0,1,1,2,1,1,1,2,1,5,4,4,1,1,2,2,5,5,2,2,5,4,2,4,4,4,4,4,1,2,1,1,4,4,4,4,4,5,4,5,5,1,1,24,28,37,11,33,13,40,8,48,3,5,4,1,7.272345656180695,0.053576416902436336,6.192321168785233
31,2,27,4,1,2,4,2,0,3,3,5,2,2,5,2,4,1,1,4,4,4,5,5,4,3,1,5,4,5,5,2,4,4,5,4,4,1,3,5,4,1,6,7,5,7,4,3,2,4,4,3,4,4,3,4,4,4,4,1,4,1,2,4,2,3,3,1,1,1,1,1,0,1,1,0,0,2,2,2,2,3,2,4,5,5,4,1,4,3,3,2,3,3,3,3,4,1,3,4,4,1,1,2,3,2,3,4,4,1,2,2,4,4,2,5,4,3,18,21,43,31,29,31,29,7,61,1,2,1,1,0.0607099564856984,0.0006807980976351009,6.141303612823956
233,2,21,1,2,3,1,2,0,3,3,4,2,4,3,1,2,3,3,2,1,2,4,4,2,5,1,5,5,4,4,3,1,4,3,2,5,4,5,5,5,3,4,5,5,5,4,2,4,4,3,3,2,4,3,3,2,3,4,1,3,1,4,1,4,3,2,1,1,1, ,0,0,0,1,0,0,1,4,4,4,3,4,3,4,3,4,4,4,3,3,4,3,4,4,3,4,3,4,2,2,4,3,3,3,2,3,4,4,4,2,3,5,2,3,2,2,3,21,19,45,29,23,28,35, ,61,1,1,2,1,0.6974047124102186,0.000011146717292617013,6.126048833191616
159,2,65,7,2,2,7,2,0,5,1,5,1,5,1,1,4,1,1,4,1,1,5,1,1,5,1,5,5,2,5,2,2,5,5,1,4,1,4,4,1,1,6,6,6,6,6,3,2,3,2,3,2,4,4,3,3,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,3,4,5,5,3,3,5,3,1,1,3,5,5,5,5,4,4,4,4,4,4,3,2,2,4,4,4,4,4,5,5,3,3,5,5,30,28,47,13,30,27,40,10,79,3,5,1,1,3.1697008894558474,0.009982153316285245,5.959580015626086
139,2,32,4,2,4, ,2, ,3,3,4,2,4,1,1,4,1,1,4,2,2,4,2,1,1,1,3,4,1,4,1,3,1,1,1,1,1,1,1,1,1,4,4,4,3,2,2,2,2,4,3,2,3,3,2,2,4,4,1,2,1,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,5,4,5,3,2,2,1,4,4,4,3,3,4,3,2,2,4,4,3,4,5,4,4,4,3,3,2,3,3,3,4,4,2,3,4,1,2,5,3,4,4,23,26,21,13,17,23,34,10,61,2,2,3,1,1.5160631583990956,0.00011213471575533023,5.951721745982133
20,2,42,4,1,4,8,2,0,4,4,3,3,3,3,3,4,2,2,2,2,2,2,3,1,1,1,1,2,2,2,1,3,2,3,1,1,1,2,3,1,1,3,4,4,1,2,2,3,2,4,2,3,3,3,2,2,4,4,1,3,4,4,1,3,2,1,0,1,1,0,1,0,1,0,0,0,1,4,3,3,5,1,2,3,5,5,2,1,4,1,4,4,1,1,2,3,3,2,3,3,3,3,2,4,3,3,4,1,4,3,4,5,2,4,4,2,2,18,20,19,15,14,26,34,4,52,2,4,3,1,0.5246042483507559,0.0007360653319072269,5.930958203456143
533,1,38,1,2,5,7,2,0,4,4,5,3,4,5,4,4,2,2,4,2,4,5,1,1,4,4,5,5,2,5,5,4,5,5,1,5,1,5,5,2,2,5,4,3,4,2,3,2,3,5,4,3,3,4,3,3,4,4,2,3,1,4,4,3,4,4,1,1,1,0,0,1,0,0,0,0,1,3,5,5,4,5,2,5,5,5,4,5,1,5,2,2,5,5,2,3,1,1,3,3,3,1,1,2,3,2,3,4,1,1,1,5,3,4,2,4,4,19,19,49,23,18,25,28,4,77,2,3,4,1,4.584536557124888,0.00008354038507524807,5.895186478901885
236,2,26,1,2,4, ,2,0,2,1,4,4,4,4,3,3,1,2,3,2,3,2,2,1,2,1,3,4,1,3,1,2,1,2,1,1,1,3,1,1,1,5,5,4,4,2,3,2,3,4,3,3,3,3,4,3,4,4,2,4,1,4,1,4,2,1,1,1,1,1,1,0,1,0,0,0,2,4,5,1,5,3,2,5,4,5,5,2,1,2,5,5,1,1,5,2,2,2,4,3,3,2,2,3,3,3,3,4,4,3,4,4,2,4,1,1,1,19,20,22,12,20,29,38,6,48,1,2,3,1,1.1246163611311548,0.0001005955840160735,5.872352440174849
154,2,52,5,1,4,9,2,0,4,1,4,1,5,1,3,3,3,3,3,2,1,4,1,2,4,1,5,5,1,4,1,1,5,4,2,4,1,5,4,2,1,7,7,7,7,6,2,5,3,5,4,4,2,4,2,4,4,4,1,3,1,4,1,4,1,1,1,1,1,0,1,0,0,1,0,1,2,4,4,4,5,5,2,3,4,3,3,3,3,3,2,2,4,4,5,5,5,2,2,2,3,4,1,2,4,2,4,4,4,4,4,4,2,4,3,4,4,28,19,44,13,34,29,39,6,66,3,5,3,1,1.3868502150624638,0.0002291269729383226,5.869566103431637
477,2,36,2,2,3,1,2, ,3,4,2,4,3,3,3,2,2,2,3,3,3,2,4,3,2,1,2,1,4,2,3,3,2,2,2,2,2,2,3,5,5,5,5,5,4,2,4,5,5,2,2,3,2,3,3,4,3,3,2,3,2,3,3,3,2,3,1,1,1,1,1,1,1,1,1,0,5,4,3,2,2,2,4,2,3,4,5,2,2,2,5,2,2,2,2,2,3,2,3,3,2,2,4,4,4,3,3,3,2,3,2,1,2,2,1,1,4,15,17,20,32,21,39,28,9,39,2,3,2,2,3.348938969795358,0.00576340704313631,5.777609098997753
495,2,60,4,1,6,5,2, ,5,4,4,1,5,1,4,2,4,4,2,4,3,4,5,4,2,1,3,3,4,2,3,4,3,4,4,3,3,3,5,4,4,6,3,6,6,2,5,4,4,4,3,4,3,3,4,4,3,3,2,3,1,3,3,3,3,3,1,1,1,0,1,1,1,0,0,0,4,2,3,2,4,4,5,2,2,2,2,3,1,1,4,5,2,3,2,5,5,1,1,1,1,2,2,3,3,3,3,4,2,2,2,2,4,1,4,2,1,26,10,32,36,23,36,28,6,43,3,5,5,2,8.789204532998681,0.0006077733546775979,5.741820169309111
344,2,33,4,1,2,4,2,0,1,5,1,5,5,5,4,2,4,4,4,4,4,3,5,5,1,1,1,5,5,1,1,5,5,1,1,4,5,5,1,5,1,1,2,2,3,1,3,5,5,2,1,2,1,1,1,5,1,2,4,3,4,2,4,1,4,4,1,1,1,0,0,0,0,0,1,0,5,5,4,1,1,1,5,1,1,3,5,2,1,1,5,5,1,1,1,1,1,1,1,1,1,1,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,10,11,27,34,9,40,18,4,24,2,3,1,2,11.06105637434404,0.000007487962981160663,5.659856392809067
132,1,54,4,2,2, ,2, ,3,3,3,2,3,2,3,2,3,2,2,3,2,4,3,4,4,2,3,5,2,3,4,4,3,3,4,5,3,4,3,4,3,5,6,3,3,2,3,3,3,3,3,2,3,3,4,2,4,4,3,3,3,3,2,3,2,1,0,1,1,1,0,0,1,0,1,0,3,3,3,3,2,3,4,3,4,4,2,4,2,4,2,3,4,4,3,4,4,2,2,3,2,3,3,3,3,3,2,2,3,3,4,3,3,2,4,4,3,20,16,37,33,19,29,31,5,59,3,5,1,2,2.636117862706592,0.0004147322587661142,5.652798337255321
119,2,68,7,2,3,5,2,0,5,1,5,1,5,1,1,4,1,1,4,1,1,4,1,1,3,1,5,5,1,3,1,1,5,5,1,2,1,3,5,1,1,7,7,7,7,7,3,1,1,5,5,1,5,5,2,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,0,0,1,0,1,1,1,5,5,5,5,3,3,4,4,2,5,5,5,1,1,5,5,5,5,5,4,4,4,4,4,1,1,1,1,4,4,4,4,4,5,5,3,4,5,5,30,28,40,10,35,13,40,7,83,3,5,2,1,3.977411877258815,0.007621529556806266,5.643251283275353
340,2,66,4,2,2,6,2,0,5,3,4,1,4,1,3,3,4,4,4,3,3,5,2,1,4,1,3,3,1,4,1,2,3,3,2,4,1,4,4,3,1,6,6,7,7,6,4,3,3,3,2,3,3,3,3,4,4,4,1,3,1,4,1,4,1,1,1,1,1,1,1,0,1,1,1,0,1,1,4,4,4,3,1,5,5,5,1,5,3,3,3,2,2,4,3,5,5,2,1,1,2,2,3,4,3,3,4,4,4,4,4,5,5,5,5,3,4,26,15,37,15,32,33,39,8,74,3,5,1,1,8.407391731230152,0.008140481019981221,5.593006517045324
258,2,24,3,2,5,7,1,210,5,1,4,1,4,1,2,4,1,1,4,1,1,4,1,1,4,1,5,5,1,4,1,1,3,4,1,2,1,3,4,1,1,4,6,6,7,2,2,1,4,3,4,5,4,2,2,4,4,4,1,4,1,4,1,4,1,1,0,1,1,1,0,0,0,0,0,1,2,4,4,4,4,2,4,2,4,4,2,2,4,2,2,3,1,4,5,5,5,3,4,4,4,4,3,2,2,4,4,4,4,4,4,4,2,2,4,4,3,28,27,38,10,25,29,40,4,56,1,1,4,1,3.318610023213242,0.004240969186716101,5.569517480020141
439,2,38,1,2,6,1,2,0,3,1,4,1,5,1,1,4,1,1,4,2,1,5,2,2,3,1,5,4,1,4,1,2,1,4,2,5,2,5,4,2,1,4,5,6,5,4,2,1,2,5,5,2,5,5,3,1,4,4,1,3,1,4,1,3,2,1,1,1,0,1,1,0,0,1,0,0,2,3,4,3,4,4,3,2,4,4,2,3,4,3,2,2,3,4,5,5,5,4,4,4,3,4,1,1,1,1,4,4,4,3,4,4,3,3,4,4,4,27,27,40,16,24,15,37,5,64,2,3,5,1,1.9652358331828195,0.007974530591165964,5.384640775863143
22,2,57,4,2,4,8,2,0,3,2,5,2,4,2,2,4,2,2,4,4,4,5,1,1,3,1,3,5,1,3,1,1,3,4,1,3,1,3,5,1,1,5,6,4,4,4,3,3,2,4,3,4,3,3,3,3,4,4,2,4,3,4,3,2,4,4,1,1,1,1,0,0,0,0,0,0,2,3,5,5,4,3,3,3,3,4,2,3,4,3,4,1,3,5,4,4,4,3,3,3,1,1,2,3,3,3,3,2,2,1,1,4,3,3,4,2,5,24,19,37,10,23,29,27,4,66,3,5,3,1,1.3868502150624638,0.0002291269729383226,5.326384478335583
458,1,50,6,1,6,2,2,0,3,1,2,3,3,4,2,3,2,2,1,3,2,1,5,3,1,1,3,4,5,3,1,2,1,3,4,2,3,2,3,4,4,2,2,2,2,2,1,4,4,4,3,5,4,2,2,4,4,4,3,4,1,3,3,3,2,2,1,1,1,0,0,0,1,1,0,0,2,3,4,2,3,4,4,2,4,2,3,4,4,4,3,2,4,4,5,3,2,3,3,3,2,3,2,3,2,4,2,4,2,3,3,4,3,2,3,3,4,18,18,23,32,10,31,32,5,60,3,5,5,2,1.166319931128394,0.0003074130679695993,5.198050039692602
541,1,50,4,1,6,1,2,0,3,2,3,2,4,2,1,2,4,1,3,3,2,2,4,3,2,2,3,1,4,1,1,2,1,3,4,3,2,2,1,3,2,3,4,1,3,3,3,3,5,4,4,4,4,3,2,4,2,4,2,2,1,1,4,2,3,3,1,1,1,1,1,0,0,1,1,1,2,4,4,2,4,3,4,4,5,3,3,3,2,2,3,2,3,4,4,4,4,4,1,4,2,3,2,2,2,3,3,4,1,2,2,4,2,2,3,3,4,22,19,19,27,14,30,23,8,57,3,5,5,1,0.4896700404258625,0.000053080347859816744,5.126024116958055
370,2,24,1,2,4,7,1,150,1,2,4,4,3,3,2,3,3,1,4,2,4,3,1,1,2,2,3,3,2,3,1,2,2,1,1,3,1,2,3,1,1,2,2,3,5,7,3,4,3,3,3,2,3,3,4,3,3,2,2,3,2,2,4,2,4,2,1,1,1,0,1,1,0,1,1,1,3,2,5,4,2,2,4,3,4,4,2,2,1,2,3,3,2,2,4,2,3,3,2,4,3,1,3,3,3,3,3,3,1,1,3,3,4,2,4,3,3,17,20,25,13,19,31,23,8,52,1,1,3,1,0.5246042483507559,0.00018064940006693752,5.0773613346053175
362,2,46,4,1,2,8,2,0,3,4,5,2,4,4,1,3,3,2,4,2,1,5,5,4,3,2,3,4,4,4,3,3,1,2,3,2,1,3,3,3,1,6,6,6,6,6,4,3,3,4,4,4,4,4,2,1,4,4,1,3,1,4,1,4,1,1,1,1,1,1,0,0,1,1,1,1,3,2,3,3,4,4,5,2,5,5,2,4,4,2,2,2,3,3,2,4,2,4,2,3,3,4,2,2,2,2,4,4,4,4,4,3,4,1,4,4,4,20,23,30,29,30,25,39,8,62,3,4,1,1,0.10007629739339635,0.0000241166073422466,4.998626971424906
180,2,70,4,2,2,2,2,0,5,1,5,1,5,1,3,3,2,4,4,4,4,4,5,1,4,1,2,5,5,4,1,1,3,4,1,1,1,2,3,4,4,2,2,2,2,2,5,5,4,4,3,5,4,3,5,4,4,4,4,3,4,4,4,4,3,2,1,1,1,1,1,1,1,1,0,0,1,1,4,5,5,3,5,3,4,4,5,5,2,4,4,2,2,4,5,5,5,2,3,1,1,1,2,3,2,3,1,1,1,2,3,5,5,1,1,2,4,30,15,32,24,10,38,27,8,63,3,5,1,1,4.518908658364412,0.013533523195025689,4.985218930946881
345,2,30,4,1,2,5,2,0,2,4,5,4,4,3,4,3,4,1,4,3,1,3,1,4,4,1,2,4,1,3,1,2,1,1,3,4,1,1,3,3,1,5,6,7,7,2,1,1,4,4,4,2,4,4,2,2,4,4,1,4,1,3,4,3,1,1,1,1,1,0,1,1,1,1,0,0,5,4,4,2,4,1,1,3,5,5,5,4,1,2,5,5,1,1,2,2,3,1,1,4,2,4,2,2,2,2,4,4,1,4,4,1,2,5,1,1,1,18,19,26,18,27,20,35,7,44,2,2,1,1,1.9252157553759905,0.01645872530222506,4.9822832236676975
229,2,21,1,2,3,1,2,0,4,3,3,2,4,3,2,3,3,2,2,3,2,3,4,4,1,2,4,3,4,2,2,4,3,3,4,4,4,3,3,4,3,3,6,5,5,5,3,3,5,3,3,3,2,2,4,4,4,4,1,3,2,3,2,3,3,3,1,1,0,0,0,0,0,1,0,1,2,4,2,2,2,3,4,2,3,3,3,2,2,3,2,2,3,4,3,4,3,3,2,3,2,3,3,3,4,4,4,3,3,2,2,4,2,2,3,4,4,21,18,29,35,24,36,31,4,50,1,1,2,2,1.1107732291371282,0.0023368067888297275,4.850936637596626
507,2,46,3,2,4,1,2,0,1,5,1,4,2,5,4,2,4,4,2,4,4,3,3,2,4,1,3,4,3,1,4,4,2,2,2,3,4,2,3,2,1,3,3,3,5,3,3,4,4,2,3,5,2,2,4,4,3,3,2,2,3,2,3,2,4,4,0,0,0,0,0,0,0,0,0,0,5,4,1,1,1,1,4,1,1,2,4,1,2,1,5,5,1,1,1,2,1,1,1,1,1,1,4,3,4,4,3,2,2,1,1,1,2,2,2,1,1,8,9,27,26,17,39,21,0,23,3,4,3,1,13.28412918090185,0.0035013197978929146,4.834089592109402
546,1,58,4,1,6,8,2,0,4,1,4,1,4,1,2,4,1,1,4,1,1,3,1,1,5,1,4,4,1,4,1,1,4,4,1,4,1,4,4,1,1,7,7,7,7,7,1,1,1,2,4,1,5,5,1,1,4,4,1,4,1,4,1,4,2,4,1,1,1,0,1,0,0,1,0,1,1,1,5,5,5,3,2,5,5,5,1,4,4,2,4,4,2,4,5,5,5,3,4,4,4,4,4,2,1,1,4,4,4,3,1,5,5,4,5,2,2,27,27,40,10,35,14,36,6,72,3,5,5,1,1.834338905863295,0.00685546101355821,4.766911957203746
133,2,23,1,2,4,1,2, ,3,2,5,3,4,2,2,4,3,2,3,3,3,4,4,4,4,1,4,3,4,4,1,3,4,3,4,4,1,4,3,4,4,3,4,5,6,4,3,2,4,4,4,2,3,3,3,2,3,4,1,3,1,3,1,3,2,2,0,1,1,1,0,0,1,0,0,0,4,4,3,3,3,3,3,4,4,2,3,4,2,3,3,2,3,4,4,3,4,3,2,3,2,2,2,2,3,3,4,4,4,3,3,2,2,3,3,3,4,23,19,37,30,22,26,34,4,55,1,1,3,1,0.5004099478128312,0.0007677553169336905,4.764755228435115
263,1,49,4,2,6,1,2,0,3,4,3,4,3,3,2,3,4,2,3,2,3,4,4,3,2,2,4,4,3,3,4,4,2,3,3,3,3,3,3,4,4,2,2,2,2,1,3,3,3,3,3,3,3,2,4,3,4,4,2,3,2,3,3,3,4,2,1,1,0,0,0,0,0,0,0,0,4,4,2,2,3,3,4,2,2,2,4,3,2,2,2,2,2,3,2,2,3,3,1,3,3,2,3,3,3,4,3,3,2,1,3,2,2,2,2,4,4,16,18,31,34,9,32,29,2,44,3,4,5,2,1.9943031549755423,7.410645381330996E-10,4.660868993538925
530,2,25,1,2,5,9,1,10,4,2,4,1,3,3,2,3,2,2,3,1,1,4,1,1,3,2,2,4,3,4,2,2,3,4,1,4,2,4,4,3,3,6,6,6,6,6,3,2,3,5,5,3,5,5,1,2,4,4,1,4,1,4,1,4,2,1,0,1,1,0,0,0,0,1,0,1,1,1,5,5,4,4,2,4,3,3,2,4,4,4,2,2,4,4,4,5,3,3,3,3,4,4,1,1,1,1,4,4,4,3,4,5,5,4,4,4,4,23,23,36,20,30,18,39,4,74,1,2,4,1,1.3449708002926075,0.0031989952804805794,4.5228682385663825
109,1,33,1,2,4,7,1,200,4,1,4,2,5,2,2,3,3,3,3,1,2,4,1,2,3,1,4,3,1,4,1,3,3,3,1,4,2,3,3,1,1,5,5,5,5,5,1,1,2,5,4,2,5,4,2,2,4,4,1,4,1,3,1,3,1,1,1,0,1,1,0,1,0,0,0,0,1,2,5,4,4,4,3,3,4,4,3,4,4,4,2,2,4,4,5,4,4,3,2,2,4,3,1,2,1,2,4,4,4,4,4,5,4,3,3,4,4,26,20,34,14,25,16,38,4,71,2,3,3,1,1.8481604923677866,0.012410918107543491,4.488596324594355
337,1,32,4,1,4,2,2,0,3,3,3,3,3,3,3,3,2,2,3,2,2,4,2,1,4,1,4,4,1,1,1,2,3,3,1,1,1,2,2,1,1,6,6,6,6,6,3,3,3,3,3,2,3,3,4,3,3,3,2,3,2,3,2,3,2,2,1,1,1,0,0,1,1,1,0,1,2,2,3,3,3,3,4,2,1,3,1,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,5,3,3,18,20,28,12,30,30,30,7,52,2,2,3,1,0.5246042483507559,0.00002837016871566783,4.402881217062044
509,1,42,4,1,2,7,2,0,4,4,4,1,4,1,1,3,1,1,3,1,1,4,1,1,3,1,3,3,1,3,1,1,2,4,1,3,1,2,4,1,1,5,5,5,6,5,1,2,2,4,4,1,4,4,2,1,3,4,1,4,1,4,1,3,2,2,1,1,1,0,1,0,1,1,0,0,5,3,5,4,5,4,1,4,4,4,1,4,5,3,1,1,4,4,2,5,5,4,4,4,4,4,2,2,2,2,4,4,4,3,3,1,3,5,5,5,5,24,26,31,10,26,17,36,6,74,2,4,1,1,1.569533609102886,0.0024989886967377575,4.356746559030447
235,1,26,1,2,3,1,2,0,4,3,5,4,4,3,3,4,1,2,4,1,2,4,3,2,4,1,5,4,2,4,2,3,5,3,1,5,1,4,4,3,2,2,2,2,2,4,2,5,4,4,3,2,4,3,5,4,4,4,1,4,1,4,2,4,2,1,1,1,1,1,0,1,1,1,0,0,2,3,5,5,5,3,4,4,4,4,2,2,4,3,3,3,2,4,3,2,3,2,4,3,4,3,2,3,2,3,4,4,3,3,4,4,3,2,4,3,3,21,24,42,20,12,32,38,7,64,1,2,2,1,0.31753978925996035,0.0029975573530386895,4.324561855918704
498,2,25,2,2,6,6,1,7,4,1,3,1,5,2,1,3,1,1,4,3,2,4,4,4,4,4,3,2,4,3,3,3,2,2,3,2,2,3,2,3,1,4,6,5,6,7,3,4,4,3,4,2,3,3,4,1,4,4,1,4,1,3,4,4,2,2,1,1,1,0,0,0,0,1,0,0,1,2,1,3,4,5,4,2,4,3,1,5,5,4,2,2,3,5,5,5,4,4,4,4,2,3,3,2,3,3,4,4,1,3,3,5,4,2,5,4,4,26,24,27,31,28,29,34,4,68,1,2,5,1,0.4595916412309603,0.001552944900145042,4.2997046432504815
